client_id,age,region,income,transaction_amount,channel,department,signup_date,is_active,score,legacy_flag,comment,client_type
101170,46.9,OTHER_17,205406.46,16630.59,web,legal,2024-11-05,false,0.5843,0,повторное обращение,corporate
101171,56.4,MSK,65071.33,6691.35,mobile,growth,2025-06-05,false,0.6022,0,,sme
101172,46.9,MSK,,7977.06,web,legal,2024-12-08,false,0.7086,0,заявка принята,sme
101173,55.4,KZN,31963.38,4396.32,web,sales,2026-05-12,true,0.3961,0,клиент не отвечает,retail
101174,45.9,SPB,88833.61,13649.15,web,support,2025-04-03,true,0.6483,0,документы на проверке,corporate
101175,28.3,SPB,,12927.84,web,legal,2025-12-12,false,0.5892,0,клиент не отвечает,sme
311,38.9,NSK,76763.89,1545.94,web,sales,2024-12-21,false,0.6609,0,клиент не отвечает,corporate
101177,41.1,OTHER_17,59604.8,20353.1,partner,support,2024-08-26,true,0.4224,0,клиент не отвечает,sme
101178,45.1,UNKNOWN,,3236.71,mobile,risk,2025-06-12,false,0.7227,0,заявка принята,retail
101179,45.7,UNKNOWN,,11710.44,mobile,sales,2025-01-17,false,0.7751,0,повторное обращение,retail
101180,37.7,MSK,13381.0,15793.36,partner,ml,2026-05-04,true,0.453,0,,sme
101181,38.9,OTHER_17,43528.27,2836.36,mobile,ops,2025-06-05,true,0.4273,0,повторное обращение,corporate
101182,57.8,OTHER_17,76740.26,9833.43,mobile,support,2025-01-13,false,0.6745,0,перевод в другой отдел,corporate
1445,44.4,SPB,79904.73,3932.46,offline,ops,2025-07-01,true,0.652,0,клиент не отвечает,retail
101184,44.0,UNKNOWN,116631.73,9159.97,web,legal,2024-07-28,true,0.2972,0,повторное обращение,retail
101185,30.5,UNKNOWN,53098.79,14512.73,mobile,risk,2025-01-17,true,0.3315,0,перевод в другой отдел,retail
101186,33.4,SPB,57737.21,8567.45,web,ops,2026-03-26,false,0.4154,0,заявка принята,corporate
101187,62.3,SPB,118327.62,4432.03,mobile,support,2026-05-11,false,0.7112,0,документы на проверке,corporate
101188,55.4,MSK,61017.63,3934.27,web,sales,2025-11-09,true,0.4048,0,перевод в другой отдел,corporate
101189,57.2,UNKNOWN,58499.14,12879.7,web,ml,2025-01-25,true,0.4181,0,повторное обращение,sme
2506,47.8,NSK,29722.78,3980.25,mobile,risk,2024-09-10,true,0.7263,0,клиент не отвечает,sme
101191,47.0,MSK,69617.89,2655.13,web,legal,2025-02-03,false,0.3555,0,заявка принята,retail
101192,31.4,UNKNOWN,42978.0,1393.72,mobile,ml,2024-10-26,false,0.5577,0,документы на проверке,sme
101193,43.1,KZN,62728.61,325.6,partner,support,2025-10-25,true,0.6144,0,,retail
101194,17.9,UNKNOWN,37741.15,5156.48,mobile,legal,2026-02-04,true,0.7479,0,перевод в другой отдел,sme
101195,56.2,NSK,33509.28,9616.75,web,legal,2025-07-19,false,0.6851,0,клиент не отвечает,retail
101196,57.9,EKB,99287.61,6023.75,mobile,ops,2025-09-01,true,0.5942,0,перевод в другой отдел,retail
889,26.5,UNKNOWN,38285.75,1973.02,web,support,2025-10-29,true,0.6783,0,повторное обращение,corporate
101198,37.9,MSK,45725.85,78551.27,mobile,sales,2025-06-29,false,0.7031,0,повторное обращение,corporate
101199,60.4,UNKNOWN,44846.82,38540.03,web,ops,2026-03-27,false,0.342,0,перевод в другой отдел,sme
101200,29.0,NSK,114576.77,8965.8,mobile,ml,2025-11-05,true,0.5821,0,заявка принята,retail
101201,34.0,MSK,,19868.16,partner,growth,2025-04-07,false,0.6415,0,клиент не отвечает,retail
101202,42.9,NSK,41097.89,3138.39,web,growth,2025-07-16,true,0.493,0,документы на проверке,corporate
101203,22.2,SPB,,8358.76,web,risk,2024-09-23,true,0.4338,0,заявка принята,corporate
738,34.6,SPB,,10456.07,web,sales,2025-12-24,false,0.5823,0,повторное обращение,sme
101205,29.7,UNKNOWN,50127.98,7180.61,mobile,growth,2024-09-06,true,0.9395,0,перевод в другой отдел,retail
101206,59.7,OTHER_17,44633.54,8427.59,web,legal,2024-09-10,false,0.6714,0,,sme
101207,39.0,SPB,239350.41,8123.59,mobile,risk,2025-04-09,true,0.375,0,документы на проверке,corporate
101208,30.7,UNKNOWN,164778.42,4336.16,web,sales,2025-07-07,true,0.6164,0,клиент не отвечает,sme
101209,51.7,NSK,22009.17,13081.38,web,ml,2024-12-02,false,0.4197,0,документы на проверке,retail
101210,47.4,OTHER_17,,11210.83,partner,risk,2025-02-26,true,0.0107,0,перевод в другой отдел,sme
593,58.4,UNKNOWN,31445.21,6335.09,partner,ml,2026-01-06,false,0.5365,0,заявка принята,corporate
101212,51.6,KZN,110893.02,9533.15,web,risk,2025-02-09,true,0.4834,0,перевод в другой отдел,sme
101213,20.2,UNKNOWN,47232.51,4869.84,web,support,2026-03-12,true,0.6732,0,повторное обращение,sme
101214,58.3,EKB,65769.65,6422.5,mobile,support,2026-01-28,true,0.7209,0,,sme
101215,52.3,MSK,41606.49,6136.59,web,support,2026-01-26,false,0.4465,0,повторное обращение,corporate
101216,10.7,SPB,40956.1,2041.15,offline,risk,2025-04-14,true,0.2866,0,,retail
101217,48.3,MSK,47059.71,11988.08,offline,ml,2025-07-12,true,0.5219,0,заявка принята,retail
2692,41.7,NSK,,14186.06,web,ops,2025-03-21,false,0.6726,0,перевод в другой отдел,corporate
101219,42.0,EKB,,8314.39,offline,legal,2024-11-21,true,0.4856,0,клиент не отвечает,retail
101220,61.9,MSK,68700.01,23060.39,web,support,2025-02-24,false,0.5824,0,документы на проверке,retail
101221,37.0,SPB,18133.37,11515.51,mobile,support,2024-11-23,false,0.5049,0,клиент не отвечает,corporate
101222,36.1,OTHER_17,64167.5,17419.06,mobile,legal,2025-05-16,true,0.418,0,,retail
101223,34.6,MSK,61769.1,13368.09,mobile,growth,2026-05-06,false,0.6848,0,перевод в другой отдел,sme
101224,9.7,UNKNOWN,108692.69,12500.94,partner,risk,2024-12-12,true,0.5602,0,заявка принята,retail
1224,47.0,SPB,47708.51,5198.12,web,sales,2024-11-09,true,0.1741,0,документы на проверке,retail
101226,53.1,UNKNOWN,117528.2,4656.78,web,growth,2026-04-23,true,0.3871,0,,sme
101227,32.6,OTHER_17,121548.98,2947.86,mobile,legal,2026-06-09,true,0.3044,0,,sme
101228,44.5,SPB,108282.44,1844.21,offline,growth,2025-03-09,true,0.3828,0,,retail
101229,29.7,UNKNOWN,,8587.83,web,sales,2024-09-04,false,0.3679,0,,corporate
101230,61.3,EKB,79680.81,6554.42,mobile,ml,2024-10-26,false,0.4642,0,заявка принята,sme
101231,46.0,KZN,41589.9,4922.02,web,ml,2025-03-27,true,0.3969,0,документы на проверке,sme
1686,50.1,SPB,60657.86,4827.44,mobile,growth,2025-08-13,false,0.7342,0,заявка принята,corporate
101233,39.5,EKB,,7355.65,mobile,sales,2024-08-09,true,0.5962,0,перевод в другой отдел,corporate
101234,21.5,SPB,36592.65,7078.91,web,support,2026-05-25,false,0.4431,0,повторное обращение,corporate
101235,39.6,KZN,49164.13,3493.46,partner,sales,2025-03-16,true,0.16,0,,retail
101236,33.7,OTHER_17,,7096.35,partner,support,2025-08-20,true,0.5603,0,документы на проверке,sme
101237,21.8,SPB,58188.6,12255.68,web,growth,2025-06-02,true,0.3536,0,клиент не отвечает,sme
101238,45.7,NSK,112155.36,14548.07,offline,ops,2025-04-02,false,0.4932,0,заявка принята,retail
3165,57.8,NSK,103753.62,23381.0,mobile,support,2025-08-30,true,0.8723,0,перевод в другой отдел,sme
101240,45.5,UNKNOWN,84620.3,9449.05,mobile,support,2024-10-10,true,0.4308,0,документы на проверке,sme
101241,51.0,SPB,67359.76,17538.8,mobile,legal,2025-07-04,true,0.447,0,,corporate
101242,42.6,MSK,19755.69,4466.98,mobile,legal,2025-06-25,false,0.9837,0,заявка принята,sme
101243,33.0,SPB,27341.87,21447.32,web,risk,2026-01-29,true,0.6301,0,перевод в другой отдел,sme
101244,55.9,MSK,23702.49,31091.09,mobile,support,2025-08-14,true,0.7612,0,документы на проверке,corporate
101245,50.3,UNKNOWN,127074.73,5302.37,mobile,legal,2025-10-11,true,0.6508,0,документы на проверке,sme
2412,34.9,NSK,79778.64,4615.0,web,legal,2025-05-04,false,0.381,0,,corporate
101247,45.0,MSK,207983.05,9358.4,mobile,growth,2026-03-10,true,0.5907,0,,retail
101248,49.6,UNKNOWN,75241.07,1175.29,mobile,ops,2025-06-14,true,0.029,0,документы на проверке,retail
101249,26.7,UNKNOWN,30827.17,58704.25,offline,risk,2026-06-01,false,0.3391,0,клиент не отвечает,sme
101250,30.9,KZN,,868.74,partner,risk,2025-08-30,true,0.2981,0,,retail
101251,35.2,MSK,179502.18,4544.83,partner,risk,2025-07-05,false,0.7246,0,клиент не отвечает,sme
101252,47.1,MSK,256758.98,4562.23,offline,sales,2025-12-11,false,0.5805,0,документы на проверке,retail
3109,31.8,KZN,173134.86,7144.86,web,ml,2025-03-10,true,0.7886,0,клиент не отвечает,retail
101254,33.4,SPB,,8048.26,mobile,growth,2025-05-20,false,0.3938,0,клиент не отвечает,corporate
101255,22.4,NSK,40364.91,5341.12,web,growth,2025-03-22,true,0.5117,0,повторное обращение,sme
101256,39.8,NSK,59781.83,14314.72,mobile,sales,2024-08-15,true,0.5864,0,клиент не отвечает,corporate
101257,50.8,MSK,25341.82,9248.95,partner,sales,2026-05-26,true,0.4275,0,заявка принята,retail
101258,37.8,MSK,11818.67,5996.93,offline,support,2025-11-18,false,0.6353,0,,sme
101259,50.0,KZN,110568.08,4430.13,mobile,ml,2025-11-13,true,0.1049,0,заявка принята,sme
237,36.5,EKB,129449.9,12401.39,offline,sales,2025-01-15,false,0.7128,0,документы на проверке,retail
101261,44.4,UNKNOWN,55213.64,5581.98,offline,risk,2025-07-22,true,0.2159,0,перевод в другой отдел,retail
101262,32.0,UNKNOWN,,5406.24,mobile,ml,2026-02-17,false,0.507,0,перевод в другой отдел,retail
101263,21.5,EKB,44916.13,34832.27,web,legal,2025-02-10,true,0.1341,0,клиент не отвечает,retail
101264,16.1,UNKNOWN,27627.04,17889.11,mobile,support,2026-06-09,false,0.488,0,повторное обращение,retail
101265,42.1,SPB,40288.94,4782.11,web,growth,2025-12-03,false,0.2602,0,клиент не отвечает,corporate
101266,59.5,OTHER_17,127288.78,6837.52,mobile,support,2026-02-06,true,0.321,0,перевод в другой отдел,retail
2543,40.1,MSK,82573.72,11681.23,mobile,growth,2025-02-08,false,0.7782,0,перевод в другой отдел,sme
101268,41.8,KZN,40284.5,29268.86,mobile,legal,2024-08-19,false,0.6233,0,заявка принята,corporate
101269,51.9,MSK,68080.97,15109.66,offline,legal,2026-04-24,true,0.8054,0,заявка принята,corporate
101270,44.9,MSK,,18816.91,web,growth,2024-10-06,true,0.6358,0,,sme
101271,51.0,UNKNOWN,17001.5,8497.21,mobile,ops,2024-10-29,true,0.3743,0,перевод в другой отдел,sme
101272,60.9,UNKNOWN,156164.21,11641.74,mobile,sales,2025-10-26,false,0.5033,0,клиент не отвечает,sme
101273,30.9,MSK,129268.33,9959.7,web,legal,2025-02-26,false,0.7244,0,повторное обращение,retail
2842,47.3,OTHER_17,175340.69,10023.88,web,ops,2024-12-24,false,0.6685,0,клиент не отвечает,corporate
101275,30.9,EKB,,3349.65,web,risk,2026-05-18,true,0.3265,0,документы на проверке,retail
101276,28.6,KZN,152413.77,16107.57,mobile,ops,2025-08-20,false,0.5906,0,повторное обращение,retail
101277,23.9,MSK,,11990.08,web,legal,2025-08-20,true,0.5885,0,перевод в другой отдел,retail
101278,44.3,OTHER_17,62975.58,15836.87,web,sales,2025-10-23,false,0.9785,0,заявка принята,sme
101279,55.9,MSK,57003.16,7676.96,partner,legal,2025-04-07,false,0.5418,0,документы на проверке,retail
101280,31.6,MSK,49531.87,11374.4,mobile,sales,2025-12-04,true,0.7411,0,клиент не отвечает,retail
2692,41.8,SPB,,17035.35,mobile,ops,2024-10-05,false,0.5999,0,заявка принята,corporate
101282,47.1,UNKNOWN,94576.76,1261.15,mobile,ml,2024-09-08,false,0.8199,0,документы на проверке,sme
101283,45.6,OTHER_17,,5615.87,mobile,ml,2025-09-19,true,0.3904,0,клиент не отвечает,sme
101284,27.7,SPB,189872.11,6851.01,web,ml,2024-10-08,false,0.2534,0,клиент не отвечает,corporate
101285,52.0,SPB,45045.24,1902.95,web,growth,2025-01-30,false,0.3866,0,повторное обращение,corporate
101286,52.5,UNKNOWN,37348.21,10849.71,mobile,ml,2025-08-10,false,0.8278,0,перевод в другой отдел,sme
101287,59.3,EKB,53776.04,9880.66,web,growth,2025-11-24,false,0.4735,0,документы на проверке,corporate
1018,36.2,MSK,36375.4,14638.23,web,legal,2026-02-21,true,0.3395,0,перевод в другой отдел,sme
101289,46.5,EKB,,8958.7,partner,legal,2026-01-03,false,0.6145,0,заявка принята,retail
101290,41.9,MSK,47762.27,2515.81,mobile,risk,2024-09-12,false,0.6615,0,документы на проверке,corporate
101291,58.3,MSK,29681.47,8312.86,mobile,growth,2026-02-24,false,0.6874,0,документы на проверке,retail
101292,29.6,SPB,82256.14,19941.07,partner,legal,2026-03-31,false,0.5181,0,заявка принята,retail
101293,43.7,UNKNOWN,,3294.83,web,risk,2024-10-17,false,0.4477,0,перевод в другой отдел,retail
101294,46.8,SPB,51999.64,10022.72,mobile,sales,2024-09-16,false,0.3656,0,повторное обращение,retail
589,35.2,SPB,68282.02,31066.11,offline,legal,2025-02-10,true,0.5219,0,,corporate
101296,31.0,NSK,169195.99,16262.45,web,ml,2025-07-29,false,0.5449,0,документы на проверке,retail
101297,40.0,MSK,111585.32,4621.21,web,sales,2025-04-09,true,0.7877,0,,sme
101298,23.1,NSK,55792.42,21913.37,web,ops,2024-07-24,true,0.5921,0,перевод в другой отдел,corporate
101299,60.8,SPB,,15347.93,web,legal,2026-01-08,true,0.8464,0,,retail
101300,25.1,EKB,,8394.63,web,growth,2025-07-15,true,0.3722,0,клиент не отвечает,sme
101301,38.1,NSK,120547.65,16267.49,mobile,sales,2024-09-15,false,0.5357,0,,corporate
886,46.7,SPB,111614.18,40734.06,web,growth,2026-05-31,false,0.145,0,перевод в другой отдел,corporate
101303,33.0,KZN,122063.6,15800.27,web,ml,2024-08-05,true,0.3959,0,документы на проверке,corporate
101304,37.7,UNKNOWN,130202.55,1443.15,offline,legal,2026-01-15,false,0.4696,0,повторное обращение,corporate
101305,28.3,SPB,43635.42,9543.19,mobile,sales,2026-05-02,false,0.4491,0,перевод в другой отдел,sme
101306,34.3,MSK,92052.47,6357.23,mobile,risk,2025-02-09,false,0.3899,0,заявка принята,sme
101307,45.6,EKB,71953.54,13903.79,web,legal,2024-11-12,false,0.5133,0,,retail
101308,34.9,UNKNOWN,65655.58,11289.82,partner,sales,2025-03-29,true,0.8136,0,перевод в другой отдел,sme
1759,17.8,NSK,84088.56,6241.42,web,legal,2024-09-12,false,0.4324,0,клиент не отвечает,retail
101310,38.4,MSK,66859.53,2438.74,offline,sales,2026-02-05,true,0.3483,0,клиент не отвечает,sme
101311,55.5,SPB,183717.49,2200.05,mobile,legal,2025-01-06,true,0.4451,0,перевод в другой отдел,retail
101312,47.9,OTHER_17,108792.89,3296.32,offline,legal,2025-10-10,true,0.3998,0,,corporate
101313,38.4,SPB,,5249.42,offline,ops,2025-08-29,true,1.0432,0,повторное обращение,sme
101314,37.0,OTHER_17,,23252.55,web,support,2025-08-14,false,0.2629,0,клиент не отвечает,corporate
101315,51.5,EKB,,2632.52,mobile,risk,2026-03-23,false,0.4715,0,документы на проверке,sme
2473,40.5,EKB,58393.03,6443.42,mobile,ml,2025-04-06,true,0.3125,0,перевод в другой отдел,corporate
101317,21.0,SPB,25638.2,7423.38,web,sales,2024-12-13,false,0.6994,0,перевод в другой отдел,corporate
101318,55.3,SPB,48987.64,1500.11,partner,support,2024-12-11,true,0.5637,0,повторное обращение,retail
101319,5.8,SPB,89016.7,3499.18,mobile,support,2024-08-12,true,0.3279,0,заявка принята,sme
101320,35.7,MSK,36136.47,15998.0,web,support,2024-12-10,false,0.5064,0,заявка принята,sme
101321,37.7,KZN,61114.37,21105.07,web,growth,2026-04-02,false,0.7893,0,клиент не отвечает,sme
101322,42.8,MSK,,2675.57,offline,risk,2026-02-27,true,0.584,0,клиент не отвечает,sme
2348,18.8,KZN,91817.83,16877.69,mobile,legal,2025-09-21,false,0.4702,0,перевод в другой отдел,retail
101324,46.2,SPB,44159.55,46711.7,mobile,ops,2025-11-05,true,0.2147,0,перевод в другой отдел,retail
